unit_id,pref_dir,gDSI,pref_ori,gOSI,cc_abs,target_id,x0,y0,sigma_x,sigma_y,rho,amp,offset,half1_mean,half1_sem,half2_mean,half2_sem,u_statistic,pval,sel_index
3658,6.228491633974483,0.0826555,3.0868989803846896,0.248924,0.359466,361500,29.850281711275443,18.93778341799483,5.514030237876284,3.790467847313768,1.1586193979012353e-36,57.35550832245532,0.5735544193722675,0.351575156535697,0.0972791764306279,2.1079754891400797,0.4611639921869843,28262.0,0.4930685575709712,-0.7141143182769472
3659,0.9866103267948966,0.223523,0.9866103267948966,0.129257,0.408891,360571,29.582667449395142,16.375359417277465,5.601145807177832,3.877924801211396,7.035635049232253e-38,46.48552563480531,0.5956864650092156,2.909283001104007,0.5713815885579429,0.9335572091191484,0.1833341427860286,22756.0,0.0395268068111973,0.5141316536474275
3667,3.093451633974482,0.090319,3.093451633974482,0.180157,0.651495,393292,29.225818362488052,22.468727635333885,3.882096357347592,4.276065491896266,0.2201244469804311,52.9930371189711,0.5556093802059968,5.252411877878626,0.7844525479356751,9.357354023853777,2.5484760290697177,45867.0,0.4033095604300845,-0.2809724792023116
3685,4.213131633974482,0.0846376,1.0715389803846898,0.150323,0.639326,190841,24.721433184438418,17.92835559884992,4.08666728758778,4.000629707131293,0.1152788206280406,40.73814255617424,0.6107505012270839,25.31577498934289,3.3739629790575663,14.074838631050971,2.0677456452450795,49783.0,0.000372719905186,0.2853709380265176
3689,3.4428316339744827,0.0974438,0.3012389803846895,0.121585,0.422658,391659,28.73315790812891,21.264695408943528,3.76256101235493,3.3635078513496737,0.0405499822372825,34.70080891516954,0.589537248366686,0.6821569700951328,0.1528778294415376,0.4468007123607309,0.0857218377527015,46077.0,9.919988872894333e-08,0.2084721698535437
3692,0.1268663267948966,0.138994,0.1268663267948966,0.372292,0.438085,455568,32.51039550193016,21.5450783571243,4.342090049399775,3.533384038572575,0.0954343972727146,43.797890387134174,0.5722646830111668,7.386156740746352,1.21470792908963,3.5101867393034394,0.8080852851856233,48639.0,2.068071522484498e-09,0.3557129057595751
3702,4.068301633974483,0.299046,0.9267089803846896,0.412964,0.578183,258377,27.372392405617493,19.15732370928273,4.371398629693208,3.776491210565048,0.2076845317010868,43.92747612116917,0.5655162371661294,2.74087631089703,0.7752083358681657,3.9231274988823785,1.7075816556881258,33754.0,0.0035550384874282,-0.177408540230784
3706,4.761781633974483,0.0606232,1.6201889803846896,0.238019,0.21544,327322,28.63751468587325,18.491604589866707,4.782434556829711,3.2238377275308787,0.4354215020002642,37.18833525335824,0.5868214643346309,9.462445310988237,1.1467736637761885,10.975981187561198,2.088908049340454,47784.0,0.0029858100874228,-0.074053444215991
3707,5.9957416339744825,0.139979,2.85414898038469,0.307487,0.325882,294927,24.539656466763212,22.99119180515358,5.439652706076097,4.274405441337646,0.157419379618543,62.06577131685517,0.5729479818170133,4.581155664016663,0.9112744142401156,10.714091042061332,1.597714943318135,29699.0,0.7029790621392253,-0.40097002002639
3708,1.2604183267948963,0.208641,1.2604183267948963,0.387189,0.477521,392116,26.91181243109436,17.094489379645594,4.186755607160899,2.8930419127487275,1.9326912850374104e-31,25.125085082477938,0.6271491354749478,6.334935521479565,0.713302536537437,14.237036070012753,2.0024371561172374,38370.0,0.2522251279224068,-0.3841197482404241
